npz_path,label,video_path,frames_T,fps_orig,stride,detect_rate,mean_visibility,vis_p50,vis_p90,nan_rate_xyz,wall_s,eff_fps,mem_mb_delta
../output/mediapipe_pose_npz/deadlift__812f89ff-1130-4439-aac6-62fd8c519593.npz,deadlift,../data/deadlift/812f89ff-1130-4439-aac6-62fd8c519593.mp4,121,23.976023976023978,2,1.0,0.9401224255561829,0.9400224685668945,0.9502248764038086,0.0,8.170897290983703,14.808655119618164,
../output/mediapipe_pose_npz/deadlift__8a7a0a83-339f-485c-9063-c4175e0349f7.npz,deadlift,../data/deadlift/8a7a0a83-339f-485c-9063-c4175e0349f7.mp4,120,23.976023976023978,2,0.9666666666666667,0.5660154223442078,0.5737535953521729,0.6331169009208679,0.03333333333333333,8.60761366598308,13.941146136034757,
../output/mediapipe_pose_npz/deadlift__8f36733f-e692-49d7-8bfa-237467959303.npz,deadlift,../data/deadlift/8f36733f-e692-49d7-8bfa-237467959303.mp4,121,23.976023976023978,2,1.0,0.9235447645187378,0.918780505657196,0.9621817469596863,0.0,8.839603499975055,13.68839677032363,
../output/mediapipe_pose_npz/deadlift__9262eaae-fe13-4d51-af06-be2c70da0503.npz,deadlift,../data/deadlift/9262eaae-fe13-4d51-af06-be2c70da0503.mp4,121,23.976023976023978,2,0.9752066115702479,0.7135798335075378,0.6183180212974548,0.9525147676467896,0.024793388429752067,8.256933874974493,14.654350129499345,
../output/mediapipe_pose_npz/deadlift__995f7850-58e2-4c7a-8c3a-165d874f12ec.npz,deadlift,../data/deadlift/995f7850-58e2-4c7a-8c3a-165d874f12ec.mp4,150,30.0,2,1.0,0.9402734637260437,0.948159396648407,0.9671908020973206,0.0,10.436544083000626,14.372573795220656,
../output/mediapipe_pose_npz/deadlift__acb5d815-4867-4a81-a7b3-7183ef9aa561.npz,deadlift,../data/deadlift/acb5d815-4867-4a81-a7b3-7183ef9aa561.mp4,125,25.0,2,0.968,0.820417582988739,0.8651332855224609,0.932236909866333,0.032,8.511471249978058,14.68606264755018,
../output/mediapipe_pose_npz/deadlift__b6fbc8b7-e2be-4898-8be4-60e4bcfc5533.npz,deadlift,../data/deadlift/b6fbc8b7-e2be-4898-8be4-60e4bcfc5533.mp4,120,23.976023976023978,2,1.0,0.5433670282363892,0.5380541086196899,0.5739989280700684,0.0,8.235079874983057,14.571807659636924,
../output/mediapipe_pose_npz/deadlift__cc018374-fcf7-47aa-8bdb-3f7bccf4f4cc.npz,deadlift,../data/deadlift/cc018374-fcf7-47aa-8bdb-3f7bccf4f4cc.mp4,125,25.0,2,0.984,0.760529637336731,0.8237311840057373,0.9049820899963379,0.016,8.440888416022062,14.808867720929873,
../output/mediapipe_pose_npz/deadlift__d471ea3e-587c-4ad4-8d8d-fc99c14b6381.npz,deadlift,../data/deadlift/d471ea3e-587c-4ad4-8d8d-fc99c14b6381.mp4,134,60.0,4,1.0,0.7517063617706299,0.7616044878959656,0.8070915341377258,0.0,9.882880667049903,13.558799758329954,
../output/mediapipe_pose_npz/deadlift__d8567dbc-38cc-4cb2-bc79-ca64239c4b52.npz,deadlift,../data/deadlift/d8567dbc-38cc-4cb2-bc79-ca64239c4b52.mp4,150,30.0,2,0.9933333333333333,0.8052452802658081,0.9273086786270142,0.9708365201950073,0.006666666666666667,10.254716625029687,14.627415411351336,
../output/mediapipe_pose_npz/deadlift__deadlift_1.npz,deadlift,../data/deadlift/deadlift_1.mp4,75,29.97002997002997,2,1.0,0.9571200609207153,0.964408814907074,0.9836236834526062,0.0,5.150161041994579,14.562651417780451,
../output/mediapipe_pose_npz/deadlift__deadlift_10.npz,deadlift,../data/deadlift/deadlift_10.mp4,75,29.97002997002997,2,1.0,0.9799456000328064,0.9826093912124634,0.9893596768379211,0.0,5.087697917013429,14.741441261517814,
../output/mediapipe_pose_npz/deadlift__deadlift_11.npz,deadlift,../data/deadlift/deadlift_11.mp4,61,29.97002997002997,2,1.0,0.9205005168914795,0.9394662380218506,0.947758674621582,0.0,4.161374374991283,14.658618644501981,
../output/mediapipe_pose_npz/deadlift__deadlift_12.npz,deadlift,../data/deadlift/deadlift_12.mp4,47,29.97002997002997,2,1.0,0.5626910328865051,0.582315981388092,0.5947545766830444,0.0,3.2298104999936186,14.551937335051967,
../output/mediapipe_pose_npz/deadlift__deadlift_13.npz,deadlift,../data/deadlift/deadlift_13.mp4,132,29.97002997002997,2,1.0,0.9614208340644836,0.9604213237762451,0.9804665446281433,0.0,8.914847665990237,14.8067588976954,
../output/mediapipe_pose_npz/deadlift__deadlift_14.npz,deadlift,../data/deadlift/deadlift_14.mp4,75,29.97002997002997,2,1.0,0.981839120388031,0.9848605990409851,0.9914626479148865,0.0,5.094450208009221,14.7219026465484,
../output/mediapipe_pose_npz/deadlift__deadlift_15.npz,deadlift,../data/deadlift/deadlift_15.mp4,34,29.97002997002997,2,0.9705882352941176,0.7916524410247803,0.8388261795043945,0.8803529739379883,0.029411764705882353,2.3629225839977153,14.388960616084608,
../output/mediapipe_pose_npz/deadlift__deadlift_16.npz,deadlift,../data/deadlift/deadlift_16.mp4,55,29.97002997002997,2,1.0,0.9544836282730103,0.9501357078552246,0.978428065776825,0.0,3.7643553750240244,14.610735310730057,
../output/mediapipe_pose_npz/deadlift__deadlift_17.npz,deadlift,../data/deadlift/deadlift_17.mp4,74,29.97002997002997,2,1.0,0.9579001665115356,0.9696704149246216,0.984624981880188,0.0,5.02126208296977,14.737330730252088,
../output/mediapipe_pose_npz/deadlift__deadlift_18.npz,deadlift,../data/deadlift/deadlift_18.mp4,53,29.97002997002997,2,1.0,0.9723417162895203,0.969833254814148,0.9928023815155029,0.0,3.6265279999934137,14.614529379091035,
../output/mediapipe_pose_npz/deadlift__deadlift_19.npz,deadlift,../data/deadlift/deadlift_19.mp4,31,29.97002997002997,2,1.0,0.97528076171875,0.9805991649627686,0.9913630485534668,0.0,2.1574535419931635,14.368791446308803,
../output/mediapipe_pose_npz/deadlift__deadlift_2.npz,deadlift,../data/deadlift/deadlift_2.mp4,75,29.97002997002997,2,1.0,0.9534667134284973,0.9641045331954956,0.9833130836486816,0.0,5.126379500026815,14.630208317509013,
../output/mediapipe_pose_npz/deadlift__deadlift_20.npz,deadlift,../data/deadlift/deadlift_20.mp4,30,29.97002997002997,2,1.0,0.9353929162025452,0.9478541612625122,0.95784991979599,0.0,2.0905538750230335,14.35026399387553,
../output/mediapipe_pose_npz/deadlift__deadlift_21.npz,deadlift,../data/deadlift/deadlift_21.mp4,98,29.97002997002997,2,1.0,0.9349967241287231,0.9382253885269165,0.9528675675392151,0.0,6.629229333018884,14.783015502553415,
../output/mediapipe_pose_npz/deadlift__deadlift_22.npz,deadlift,../data/deadlift/deadlift_22.mp4,35,29.97002997002997,2,1.0,0.5439571142196655,0.5535405278205872,0.5776081085205078,0.0,2.43454504100373,14.376402740764235,
../output/mediapipe_pose_npz/deadlift__deadlift_23.npz,deadlift,../data/deadlift/deadlift_23.mp4,36,29.97002997002997,2,0.9166666666666666,0.7810795903205872,0.8284727334976196,0.9270213842391968,0.08333333333333333,2.5198348749545403,14.286650430080053,
../output/mediapipe_pose_npz/deadlift__deadlift_24.npz,deadlift,../data/deadlift/deadlift_24.mp4,52,29.97002997002997,2,0.9807692307692307,0.86795973777771,0.8866974711418152,0.9137307405471802,0.019230769230769232,3.5658956250408664,14.582591715483558,
../output/mediapipe_pose_npz/deadlift__deadlift_25.npz,deadlift,../data/deadlift/deadlift_25.mp4,469,24.0,2,1.0,0.9044183492660522,0.9107499122619629,0.9569607377052307,0.0,31.189775125007145,15.036979206174784,
../output/mediapipe_pose_npz/deadlift__deadlift_26.npz,deadlift,../data/deadlift/deadlift_26.mp4,90,24.0,2,1.0,0.6341263055801392,0.6290839910507202,0.6827105283737183,0.0,6.030449874990154,14.924259693004569,
../output/mediapipe_pose_npz/deadlift__deadlift_27.npz,deadlift,../data/deadlift/deadlift_27.mp4,83,24.0,2,1.0,0.9263219237327576,0.931512713432312,0.9564546346664429,0.0,5.579523125023115,14.875823280982663,
../output/mediapipe_pose_npz/deadlift__deadlift_28.npz,deadlift,../data/deadlift/deadlift_28.mp4,96,24.0,2,1.0,0.9012650847434998,0.9217280149459839,0.9489150643348694,0.0,6.418657333008014,14.956398981811816,
../output/mediapipe_pose_npz/deadlift__deadlift_29.npz,deadlift,../data/deadlift/deadlift_29.mp4,52,24.0,2,1.0,0.5208138823509216,0.5252822637557983,0.5643888115882874,0.0,3.526830083981622,14.744118305040228,
../output/mediapipe_pose_npz/deadlift__deadlift_3.npz,deadlift,../data/deadlift/deadlift_3.mp4,75,29.97002997002997,2,1.0,0.7288890480995178,0.7225846648216248,0.7933803796768188,0.0,5.099064291978721,14.70858096807715,
../output/mediapipe_pose_npz/deadlift__deadlift_30.npz,deadlift,../data/deadlift/deadlift_30.mp4,93,24.0,2,1.0,0.8979129791259766,0.9111223220825195,0.9529724717140198,0.0,6.21367058402393,14.966998771887557,
../output/mediapipe_pose_npz/deadlift__deadlift_31.npz,deadlift,../data/deadlift/deadlift_31.mp4,72,24.0,2,0.9722222222222222,0.5843617916107178,0.5943548083305359,0.650414764881134,0.027777777777777776,4.859460458974354,14.816459688859458,
../output/mediapipe_pose_npz/deadlift__deadlift_32.npz,deadlift,../data/deadlift/deadlift_32.mp4,53,25.0,2,1.0,0.8530800342559814,0.8558472394943237,0.8895627856254578,0.0,3.583636082999874,14.789448139397436,
../output/mediapipe_pose_npz/deadlift__deadlift_4.npz,deadlift,../data/deadlift/deadlift_4.mp4,75,29.97002997002997,2,1.0,0.7137725353240967,0.7144547700881958,0.7494248151779175,0.0,5.084551000036299,14.750564995702584,
../output/mediapipe_pose_npz/deadlift__deadlift_5.npz,deadlift,../data/deadlift/deadlift_5.mp4,75,29.97002997002997,2,1.0,0.708699107170105,0.708928108215332,0.7435177564620972,0.0,5.0842247499967925,14.751511525930736,
../output/mediapipe_pose_npz/deadlift__deadlift_6.npz,deadlift,../data/deadlift/deadlift_6.mp4,75,29.97002997002997,2,1.0,0.8587538599967957,0.8618547916412354,0.8709247708320618,0.0,5.094629166997038,14.721385510421314,
../output/mediapipe_pose_npz/deadlift__deadlift_7.npz,deadlift,../data/deadlift/deadlift_7.mp4,75,29.97002997002997,2,1.0,0.7558470368385315,0.7408304214477539,0.8125222325325012,0.0,5.086523292004131,14.744845485697049,
../output/mediapipe_pose_npz/deadlift__deadlift_8.npz,deadlift,../data/deadlift/deadlift_8.mp4,75,29.97002997002997,2,1.0,0.7421814799308777,0.7404996156692505,0.7827168107032776,0.0,5.085515499988105,14.747767458417032,
../output/mediapipe_pose_npz/deadlift__deadlift_9.npz,deadlift,../data/deadlift/deadlift_9.mp4,74,29.97002997002997,2,1.0,0.8642114400863647,0.8722648620605469,0.8821353912353516,0.0,5.02780016703764,14.718166502548273,
../output/mediapipe_pose_npz/deadlift__e6fa6400-593b-4f65-adc7-04b88e005d2c.npz,deadlift,../data/deadlift/e6fa6400-593b-4f65-adc7-04b88e005d2c.mp4,150,60.0,4,1.0,0.6907591819763184,0.6839405298233032,0.8337535858154297,0.0,10.420396749977954,14.39484537863852,
../output/mediapipe_pose_npz/deadlift__fad0c258-c9e9-419a-a813-29e86ee6886d.npz,deadlift,../data/deadlift/fad0c258-c9e9-419a-a813-29e86ee6886d.mp4,150,30.0,2,1.0,0.9268088936805725,0.9436946511268616,0.9662697911262512,0.0,10.249851665983442,14.634358124206859,
../output/mediapipe_pose_npz/hammer curl__025f35e2-102a-4f99-bca8-16cd509774f3.npz,hammer curl,../data/hammer curl/025f35e2-102a-4f99-bca8-16cd509774f3.mp4,125,25.0,2,1.0,0.8991819620132446,0.8990164995193481,0.9373669624328613,0.0,8.25708895799471,15.138507122291811,
../output/mediapipe_pose_npz/hammer curl__05b6578e-f240-4953-b597-dd85b537eee5.npz,hammer curl,../data/hammer curl/05b6578e-f240-4953-b597-dd85b537eee5.mp4,120,23.976023976023978,2,1.0,0.9023075103759766,0.907794177532196,0.9363867044448853,0.0,8.163944750034716,14.698776593201432,
../output/mediapipe_pose_npz/hammer curl__17c7adb3-ee32-401e-976d-7f56819bd516.npz,hammer curl,../data/hammer curl/17c7adb3-ee32-401e-976d-7f56819bd516.mp4,60,30.0,2,1.0,0.9045924544334412,0.9013615846633911,0.9266918897628784,0.0,4.09628654201515,14.64741281758167,
../output/mediapipe_pose_npz/hammer curl__274d3a10-a171-49b9-8a0d-ff38054e5e48.npz,hammer curl,../data/hammer curl/274d3a10-a171-49b9-8a0d-ff38054e5e48.mp4,150,59.94005994005994,4,0.94,0.7011048793792725,0.7666656970977783,0.8151801228523254,0.06,9.606348583998624,15.61467384702823,
../output/mediapipe_pose_npz/hammer curl__2d518a65-4a3a-4db6-b8b8-e914096c9831.npz,hammer curl,../data/hammer curl/2d518a65-4a3a-4db6-b8b8-e914096c9831.mp4,63,25.0,2,1.0,0.8524847030639648,0.8314075469970703,0.9202669858932495,0.0,4.2674380840035155,14.762955843731019,
../output/mediapipe_pose_npz/hammer curl__355a8c82-a19d-4739-b9f5-a4d22aca8e98.npz,hammer curl,../data/hammer curl/355a8c82-a19d-4739-b9f5-a4d22aca8e98.mp4,150,29.97002997002997,2,1.0,0.9566555619239807,0.9658746719360352,0.9755083918571472,0.0,10.132421334041283,14.803963934667234,
../output/mediapipe_pose_npz/hammer curl__370bff27-41c5-4bdc-b160-2a74c1ab742c.npz,hammer curl,../data/hammer curl/370bff27-41c5-4bdc-b160-2a74c1ab742c.mp4,150,30.0,2,1.0,0.7587900757789612,0.7569102644920349,0.7960781455039978,0.0,9.964968542044517,15.05273191451786,
../output/mediapipe_pose_npz/hammer curl__386c14ce-4800-4462-bd0d-669a38a2d85c.npz,hammer curl,../data/hammer curl/386c14ce-4800-4462-bd0d-669a38a2d85c.mp4,150,30.0,2,1.0,0.9728946685791016,0.9749359488487244,0.9856969118118286,0.0,10.177198415971361,14.738830262422793,
../output/mediapipe_pose_npz/hammer curl__388ccfd0-cd61-4baf-bf0b-1ba409f5a923.npz,hammer curl,../data/hammer curl/388ccfd0-cd61-4baf-bf0b-1ba409f5a923.mp4,60,30.0,2,1.0,0.7422409653663635,0.7426012754440308,0.7602217793464661,0.0,4.040555291983765,14.849444114534613,
../output/mediapipe_pose_npz/hammer curl__38f59d95-aef9-4039-9234-b584e74d80b5.npz,hammer curl,../data/hammer curl/38f59d95-aef9-4039-9234-b584e74d80b5.mp4,150,29.97002997002997,2,1.0,0.5111574530601501,0.5230034589767456,0.5663585662841797,0.0,10.250028165988624,14.634106128383733,
../output/mediapipe_pose_npz/hammer curl__3b4df2b0-a5d7-4d8b-b349-a6afac2ccda9.npz,hammer curl,../data/hammer curl/3b4df2b0-a5d7-4d8b-b349-a6afac2ccda9.mp4,150,29.97002997002997,2,1.0,0.9222092628479004,0.9243426322937012,0.9393452405929565,0.0,9.944967125018593,15.083006119009124,
../output/mediapipe_pose_npz/hammer curl__3fef36a1-c2ea-40bf-8204-e35aa3825d1d.npz,hammer curl,../data/hammer curl/3fef36a1-c2ea-40bf-8204-e35aa3825d1d.mp4,120,30.0,2,1.0,0.9126008749008179,0.9148635864257812,0.9313406348228455,0.0,8.162530416040681,14.701323472459075,
../output/mediapipe_pose_npz/hammer curl__41b071ed-0646-4a53-b083-ce2af67efcde.npz,hammer curl,../data/hammer curl/41b071ed-0646-4a53-b083-ce2af67efcde.mp4,91,29.97002997002997,2,1.0,0.9368705153465271,0.9395958185195923,0.9560608267784119,0.0,6.148987833003048,14.799183617112044,
../output/mediapipe_pose_npz/hammer curl__5a7a593c-ee6a-4e2d-be88-44602a692592.npz,hammer curl,../data/hammer curl/5a7a593c-ee6a-4e2d-be88-44602a692592.mp4,150,59.94005994005994,4,1.0,0.6289766430854797,0.6360151767730713,0.7456846833229065,0.0,10.166056249989197,14.754984264439752,
../output/mediapipe_pose_npz/hammer curl__5caf4fbb-8206-45b4-b059-a5ba94a81b6e.npz,hammer curl,../data/hammer curl/5caf4fbb-8206-45b4-b059-a5ba94a81b6e.mp4,135,30.0,2,1.0,0.6755903363227844,0.6746110320091248,0.686263918876648,0.0,8.991928583011031,15.013464436879902,
../output/mediapipe_pose_npz/hammer curl__5d4e8a39-e833-48e1-aaed-6fb494672e3a.npz,hammer curl,../data/hammer curl/5d4e8a39-e833-48e1-aaed-6fb494672e3a.mp4,151,59.94005994005994,4,1.0,0.5921192169189453,0.5854378342628479,0.6887653470039368,0.0,10.150175167014822,14.876590552910553,
../output/mediapipe_pose_npz/hammer curl__65631ee4-e522-4d45-902b-a2ec1a4a4f5b.npz,hammer curl,../data/hammer curl/65631ee4-e522-4d45-902b-a2ec1a4a4f5b.mp4,150,30.0,2,1.0,0.6912505626678467,0.6913509368896484,0.7371066808700562,0.0,9.901161500019953,15.149737735284665,
../output/mediapipe_pose_npz/hammer curl__72400ace-bc65-4e16-978d-ffd01995debf.npz,hammer curl,../data/hammer curl/72400ace-bc65-4e16-978d-ffd01995debf.mp4,120,23.976023976023978,2,1.0,0.7032760381698608,0.7035643458366394,0.7220834493637085,0.0,7.907870124967303,15.174756047286015,
../output/mediapipe_pose_npz/hammer curl__74ec856b-7a54-47b9-8944-646ee276dcad.npz,hammer curl,../data/hammer curl/74ec856b-7a54-47b9-8944-646ee276dcad.mp4,150,30.0,2,1.0,0.8921356201171875,0.893399715423584,0.9222460985183716,0.0,10.078843125025742,14.882660454110093,
../output/mediapipe_pose_npz/hammer curl__796e272f-a8e1-4e30-806e-ab02ace4456e.npz,hammer curl,../data/hammer curl/796e272f-a8e1-4e30-806e-ab02ace4456e.mp4,150,30.0,2,1.0,0.7689039707183838,0.7841132879257202,0.7971811294555664,0.0,10.076005959010217,14.8868510608478,
../output/mediapipe_pose_npz/hammer curl__79fe7746-c205-411d-bc02-14764cc1a065.npz,hammer curl,../data/hammer curl/79fe7746-c205-411d-bc02-14764cc1a065.mp4,150,30.0,2,1.0,0.9086198210716248,0.9115949869155884,0.9279157519340515,0.0,10.154376749997027,14.77195535413278,
../output/mediapipe_pose_npz/hammer curl__7ac6ad78-bb78-45e4-a2c0-38e22ae6dbc9.npz,hammer curl,../data/hammer curl/7ac6ad78-bb78-45e4-a2c0-38e22ae6dbc9.mp4,150,29.97002997002997,2,1.0,0.9200088381767273,0.9286587238311768,0.9674890041351318,0.0,10.083260708022863,14.87614020340174,
../output/mediapipe_pose_npz/hammer curl__7b16d137-3cb3-4a8a-a7af-429f46aaaec5.npz,hammer curl,../data/hammer curl/7b16d137-3cb3-4a8a-a7af-429f46aaaec5.mp4,125,25.0,2,1.0,0.8673684000968933,0.8717542886734009,0.932396650314331,0.0,8.234040000010282,15.180883260203244,
../output/mediapipe_pose_npz/hammer curl__82352475-2dc4-403f-a360-4767c1a3ef84.npz,hammer curl,../data/hammer curl/82352475-2dc4-403f-a360-4767c1a3ef84.mp4,60,29.97002997002997,2,1.0,0.9630363583564758,0.9679961204528809,0.9757188558578491,0.0,4.024695667030755,14.907959499026017,
../output/mediapipe_pose_npz/hammer curl__8664b054-7588-470f-ba30-54229f7fd97d.npz,hammer curl,../data/hammer curl/8664b054-7588-470f-ba30-54229f7fd97d.mp4,109,23.976023976023978,2,1.0,0.6803772449493408,0.6765709519386292,0.7359450459480286,0.0,7.1857300830306485,15.168952735562291,
../output/mediapipe_pose_npz/hammer curl__8aa77964-8055-4c92-b4c7-e256dc8873df.npz,hammer curl,../data/hammer curl/8aa77964-8055-4c92-b4c7-e256dc8873df.mp4,120,29.97002997002997,2,1.0,0.6820958256721497,0.6598381996154785,0.7588037848472595,0.0,7.972088499984238,15.052517292079392,
../output/mediapipe_pose_npz/hammer curl__981db855-d65a-4a27-8e46-fb0bccbeab29.npz,hammer curl,../data/hammer curl/981db855-d65a-4a27-8e46-fb0bccbeab29.mp4,120,23.976023976023978,2,1.0,0.9411631226539612,0.9427478909492493,0.9531372785568237,0.0,8.094335665984545,14.82518207198712,
../output/mediapipe_pose_npz/hammer curl__98f7d897-7b6d-40ae-a866-c25feaf68768.npz,hammer curl,../data/hammer curl/98f7d897-7b6d-40ae-a866-c25feaf68768.mp4,150,30.0,2,1.0,0.9051694869995117,0.910072922706604,0.9337207078933716,0.0,10.08051375002833,14.88019397816688,
../output/mediapipe_pose_npz/hammer curl__9a12072d-3412-445d-9d2b-0fd22773e166.npz,hammer curl,../data/hammer curl/9a12072d-3412-445d-9d2b-0fd22773e166.mp4,125,25.0,2,1.0,0.885250449180603,0.8775683641433716,0.9633399844169617,0.0,8.235671125003137,15.177876593506202,
