torso_inclination,knee_angle_l,knee_angle_r,hip_angle_l,hip_angle_r,elbow_angle_l,elbow_angle_r,label,file
0.6531316004171048,177.77901596976548,176.47452575509377,173.7025898536478,174.42903473091965,178.74282495957596,179.5170524175059,deadlift,deadlift_100071.jpg
0.1223280899097599,176.95649156841358,178.22741818266138,175.90521038869508,172.64683862283732,178.9954273019356,179.37628571377948,deadlift,deadlift_100081.jpg
0.0794010007555031,179.44406563032237,178.74326400365038,172.63028218455946,169.94275731221808,178.45450018535735,179.2588804748584,deadlift,deadlift_100091.jpg
0.3593889524969294,177.47813951587318,174.02835141245365,167.71249549357148,165.5727799127767,177.88620716739607,179.01670321102182,deadlift,deadlift_100101.jpg
1.6166317862806912,172.22676560161878,172.75054402017028,159.5931055300543,162.861243284594,175.20271350104036,179.82104737850554,deadlift,deadlift_100111.jpg
0.8908190593942746,169.70472705937053,167.2596596748702,154.7370729322106,153.539504965743,174.96224383098013,175.29171324932193,deadlift,deadlift_100121.jpg
2.248798556494054,167.75169988924424,165.60993392351514,146.57295105739396,151.28390757878398,174.22898778126861,177.3987012074394,deadlift,deadlift_100131.jpg
1.885049673691923,163.74980972942234,167.4274612604322,142.22534633403683,146.85881775965652,177.18270436367382,173.92052557472442,deadlift,deadlift_100141.jpg
1.633063104787127,169.62461032788374,168.6368331532099,157.1456024450383,154.92383934222286,179.0392625441787,177.5850356260853,deadlift,deadlift_1100001.jpg
0.19311166029062987,146.0499053650774,149.00931874723076,133.87552292258636,136.0174596474333,178.67427867145074,179.85954300068352,deadlift,deadlift_1100011.jpg
1.1921746576886219,176.9122292274235,176.90422320870226,167.90606277312028,169.0982453258946,179.3254574292803,178.24107348607234,deadlift,deadlift_1100021.jpg
1.3334316046317682,178.22165069632317,179.88196646583106,171.74168957603968,173.10295377114244,179.42562508785295,179.67502216875636,deadlift,deadlift_1100031.jpg
0.7147169028562458,177.93820445427883,177.40285781932883,173.07225368996188,176.262551158933,179.84158479207053,179.4697827168583,deadlift,deadlift_1100041.jpg
0.17002804772499605,179.37811486291875,176.61088346388868,160.1558183741848,163.33518589010632,176.24553709853876,179.68710343862836,deadlift,deadlift_1100051.jpg
0.03875740697108583,179.39255306913515,176.75287692470783,159.9787642732578,163.47699105969375,176.2416203333278,179.01466217640504,deadlift,deadlift_1100061.jpg
0.008993367232775336,178.6363481730933,176.43435498469367,159.72510784578833,163.35738353072517,176.1558550198226,179.29619020580932,deadlift,deadlift_1100071.jpg
0.1686962664728162,178.18091005187912,178.17809021315355,159.55149109074378,162.64967196760577,175.19135497441147,179.82504043679882,deadlift,deadlift_1100081.jpg
0.37463879578167203,178.50885563052103,178.7711027501311,170.72664704227086,173.85148385171652,179.490833223104,179.81190707002241,deadlift,deadlift_1100091.jpg
0.5486954050667402,152.1625177783545,151.74026945914724,140.65943273500935,139.2284351911554,178.5904572525506,179.52936993245834,deadlift,deadlift_1100101.jpg
1.2802229376060603,134.03436528242108,129.0484703140477,120.72132294236172,113.16884114302643,175.05429765689343,179.85586947475363,deadlift,deadlift_1100111.jpg
27.22497796470846,139.6656316218055,138.0329487987089,117.94341202632425,103.31953336563055,177.00294444731432,168.49852202888636,deadlift,deadlift_1200011.jpg
12.977898991798648,155.35064557900316,167.19389604942023,148.5987350628366,156.90191028877254,171.94847238156314,170.35598361292568,deadlift,deadlift_1200021.jpg
2.919928058108872,163.00130220597194,170.3534287343331,174.1972982019679,177.9575899837169,171.92598845490326,176.98849567757136,deadlift,deadlift_1200031.jpg
2.899768961696464,168.9524977302683,165.60487100686564,172.4965930086607,174.8541580466464,174.35011514943827,175.21938845087055,deadlift,deadlift_1200041.jpg
2.982505763758159,162.0954587866476,166.9627157557518,171.05283483975677,174.81889104626177,173.43197201146307,176.82282852507063,deadlift,deadlift_1200051.jpg
3.5415279072410026,166.70693133283655,169.3387200846549,175.19720270642514,176.92860079628107,173.4559767716565,176.5005513638724,deadlift,deadlift_1200061.jpg
9.983646390734012,164.38809336090893,164.06664029724416,156.54655911222778,159.46155392030067,167.28386506836435,162.40775543333294,deadlift,deadlift_1200071.jpg
20.948595206191026,153.1952549395153,155.99942730419136,134.5809191766716,128.1250562935192,176.6578312061471,177.02721350343964,deadlift,deadlift_1200081.jpg
0.25044088603236947,178.04159959218137,178.09405451979325,172.65831961704924,173.02776391838833,174.88872645019137,176.2397705630408,deadlift,deadlift_1300001.jpg
3.266620147839523,177.47266864454295,178.8160230955141,167.53931917124746,178.97926523022798,176.01464070842022,175.54262288302425,deadlift,deadlift_1300011.jpg
4.627265608188635,175.8271892821559,178.3808508203355,164.00894758463667,179.549286405483,175.86358952840231,176.44963023734522,deadlift,deadlift_1300021.jpg
7.909374684862196,172.43893743436183,175.8943651056431,156.20685022997046,178.3024647930749,177.19524249622236,175.3511829551362,deadlift,deadlift_1300031.jpg
10.228025572909418,168.75803147452064,177.13648877538068,148.60161002102495,178.50354294788522,179.0611367473548,176.30865641013762,deadlift,deadlift_1300041.jpg
10.148021305403123,165.01209449503844,176.2030200453169,143.1605966020573,176.1963740302532,177.1693277112606,176.56740144810252,deadlift,deadlift_1300051.jpg
9.735740916221962,158.65751594943322,175.92655967055146,137.0312735631749,173.40164097788184,178.75029241580086,174.36818335278812,deadlift,deadlift_1300061.jpg
7.824572058166499,158.4119599314363,178.58642818488303,140.49558735179838,174.5045912245294,178.5744704530991,176.29047147614708,deadlift,deadlift_1300071.jpg
6.825264696192626,161.53843760963207,175.63662570827842,142.1920802340683,170.46282539318432,179.4036684655215,177.6828670007312,deadlift,deadlift_1300081.jpg
7.324369134436154,160.0135203189172,174.54952607662145,141.12689571517433,177.1881572216967,178.76500949563663,179.6872766848513,deadlift,deadlift_1300091.jpg
4.933123346710119,167.31243933299413,178.26873878867693,152.05089186869566,171.68784902620692,179.1664395307614,178.41521871813714,deadlift,deadlift_1300101.jpg
3.447139919164957,170.49108765885958,179.14299249952566,155.38606273092168,170.33484492303563,179.76924660216423,176.8590926605189,deadlift,deadlift_1300111.jpg
2.069999036164713,174.86060655412982,176.93236717213844,164.98876479469146,172.87117286611408,178.55076772452722,178.64544405299768,deadlift,deadlift_1300121.jpg
0.3104549598543304,178.19316138290688,177.87203435934876,170.2690409950212,172.41790007581326,179.69345343612756,178.3178284712125,deadlift,deadlift_1300131.jpg
1.098104276591747,176.01370452454992,178.58032937879054,176.52935897690318,173.97927961819806,177.50312829642732,179.13373999838666,deadlift,deadlift_1300141.jpg
0.024375711003574222,178.53902329809398,178.4620277371943,174.39992086237885,175.59414478770287,178.18337867145664,179.6726090837344,deadlift,deadlift_1300151.jpg
0.07551313637486431,178.57849730545755,178.055406177515,174.78608651775272,176.33271673502847,178.4869425736653,177.97174810137815,deadlift,deadlift_1300161.jpg
0.6170959462019586,179.54894709612316,177.50195379930943,172.96073559211592,176.44347487224246,176.06356144249148,178.20407770179955,deadlift,deadlift_1300171.jpg
1.0155868059590223,177.9577960139473,177.89373826519503,173.42763255974182,176.55583526701966,175.1779440422484,177.7824910164654,deadlift,deadlift_1300181.jpg
0.1450295663132722,177.79973542301587,179.44417829675123,175.70278569628206,174.95288437863104,178.92009380012044,177.84863439095557,deadlift,deadlift_1300191.jpg
0.1409393758225208,179.44221411854804,178.07749082494834,173.62964484990522,173.45967077513149,179.5790426928361,177.83022099963284,deadlift,deadlift_1300201.jpg
0.8432148081168284,178.98306764879854,177.46527209595723,173.15156997873234,171.04926281772387,179.80490094449073,177.70923976064066,deadlift,deadlift_1300211.jpg
2.7774650689575386,179.877392532764,174.81074690327466,174.9554670688986,165.47755933859636,178.1861756399664,178.344380473774,deadlift,deadlift_1300221.jpg
7.450661820282199,178.419669150084,171.7505255412576,177.4735299563368,156.08391112875148,178.7238061590406,179.47714885662913,deadlift,deadlift_1300231.jpg
10.427811458955142,176.2377610842453,168.62649012742307,177.91287484408934,148.89401599295007,176.98344946434722,179.58941342931664,deadlift,deadlift_1300241.jpg
12.777751772438577,171.87609310744847,162.30540990170564,174.7218271877175,140.38217505143058,178.13540577326805,179.61735893796202,deadlift,deadlift_1300251.jpg
1.6362503279524983,170.75407373964995,173.49308549326898,154.6268650051675,162.3998644859009,177.73759425500793,178.21691777724308,deadlift,deadlift_1400001.jpg
0.09304034234885945,172.19490757626104,173.13652988084317,160.67038569995222,162.82740668731938,178.46781404803727,178.79987417424866,deadlift,deadlift_1400011.jpg
0.1353990176724115,172.90191496806207,173.5165728293275,163.3894671354614,166.03027641179935,178.91513597598455,178.69598658187903,deadlift,deadlift_1400021.jpg
0.9801889976752395,179.53038662320034,178.26692937661468,172.77721801908746,173.3547363530126,179.17169903007695,178.52387994847504,deadlift,deadlift_1400031.jpg
1.405617512854107,177.21437893708972,176.3985235975822,175.00976362874655,174.4632993577641,177.7921917527164,179.3370932866413,deadlift,deadlift_1400041.jpg
0.955422952750899,178.1261997501082,176.24652793861785,174.66509356975575,176.316543608942,179.72609614367218,179.8115726413747,deadlift,deadlift_1400051.jpg
0.9908658122166074,177.9916136914307,177.12671788201843,174.51838891918942,175.36551193270887,179.00755629272157,179.80605298442174,deadlift,deadlift_1400061.jpg
0.5601097187213991,178.8751207109745,176.98956353534774,173.80523227955226,175.6817302441483,178.33944209056978,179.2078666320247,deadlift,deadlift_1400071.jpg
0.6845544890367514,179.7830212973236,178.37630841262464,173.2786999603388,174.75209166796768,179.26687374999383,178.62092015454562,deadlift,deadlift_1400081.jpg
0.2106702981108526,177.24947353557184,179.30298058451805,170.29686090201966,174.20179362754848,178.0278184426182,179.0617516558633,deadlift,deadlift_1400091.jpg
0.24801515729631682,174.68760232112723,173.4444749337054,166.38957359575116,168.89131249014096,178.9362708080133,178.40492656383825,deadlift,deadlift_1400101.jpg
0.39277858180857933,171.95506045417173,169.9469051715135,160.29236301243816,162.5576445047382,178.88796335557933,178.24811744313743,deadlift,deadlift_1400111.jpg
1.5842512349979951,172.67479074651737,172.51974147004847,155.85713677405792,162.27483236318034,179.76531056535933,178.56184817415817,deadlift,deadlift_1400121.jpg
2.390847935393804,169.95596287482803,172.14188399909244,152.61565689187313,161.90814172688562,179.60123681452168,177.26866737590743,deadlift,deadlift_1400131.jpg
0.9507146655500462,173.1111998039275,170.49755245438135,157.43341143931283,159.01103848899422,178.1414414575068,178.30192290375223,deadlift,deadlift_1400141.jpg
169.99609281410278,177.983211527023,119.37186655604722,2.781244188405383,15.988153438707053,165.11491196690474,152.43650762439384,deadlift,deadlift_1500001.jpg
18.588702973006093,10.093617466255397,26.8162784743066,173.365346398255,125.09814948854084,174.6443901773712,172.78867686566,deadlift,deadlift_1500011.jpg
12.244239155941017,166.23436068101128,166.54488197777127,177.83525926954604,148.62955295695474,173.5292852407859,179.6428772600585,deadlift,deadlift_1500021.jpg
0.8538276668244313,177.22719364541015,178.3346505564913,172.86703171683305,176.59731212821623,177.27011348914635,179.11859215659683,deadlift,deadlift_1500031.jpg
6.572692730267533,177.99364961437647,179.25716995881666,167.37744581494664,174.93579696339606,177.53681688652867,179.7976031468323,deadlift,deadlift_1500041.jpg
4.647421509027286,178.0197818777588,178.5979363286204,170.47950893888668,178.22654678228494,178.61384192760323,178.29178863602155,deadlift,deadlift_1500051.jpg
15.220189571202416,170.79106505953956,173.98970126321674,163.0513123104951,153.49037558276834,173.6980928052229,175.4814769455642,deadlift,deadlift_1500061.jpg
2.3716180997671685,140.6189916793244,138.75942495637207,121.51897855134345,115.04085633554162,177.92767499986172,178.9724223267619,deadlift,deadlift_1600001.jpg
1.6556869450801883,137.75072126291823,137.70135371111286,120.07064899786052,115.72349842348092,178.50989777999303,178.66282787287344,deadlift,deadlift_1600011.jpg
2.254258229349397,112.25672328644539,138.74502379802018,127.15690167820317,115.75237049860789,177.74340654445723,179.4776268676505,deadlift,deadlift_1600021.jpg
1.9987210546234833,134.33233054756323,136.6237343198763,121.6114053331232,114.65905588173698,177.28606328961504,178.37835789298143,deadlift,deadlift_1600031.jpg
1.6247604675754834,137.19990085877208,137.79367245162092,120.93595272473888,116.13343309838669,176.72358484598897,179.92096148750966,deadlift,deadlift_1600041.jpg
1.861520942293771,136.8982021296442,137.28757535759004,121.12075928729465,116.04277384543269,176.88519267604516,179.92145421238243,deadlift,deadlift_1600051.jpg
1.899833323260991,133.30524363168246,136.89634545229833,124.1714923188799,117.14275479729241,178.8243951286916,178.66257113400886,deadlift,deadlift_1600061.jpg
1.1747226622052414,131.43009742515628,134.96614468182702,119.34592187333791,118.07438454765713,177.35646114033608,179.6775735588425,deadlift,deadlift_1600071.jpg
0.6765128474431448,141.11081311853692,146.91682305460233,129.15812399501604,131.9647806322862,178.87374883560267,179.2539179365297,deadlift,deadlift_1600081.jpg
0.4146363079187239,162.54515843729897,164.16130763081608,148.20140235284126,149.35667143986683,177.61739520723245,179.8135153114906,deadlift,deadlift_1600091.jpg
0.618919887091307,179.2013399603357,179.8311496872264,160.47576767126648,160.90063126273495,177.61122274610307,179.7288410787296,deadlift,deadlift_1600101.jpg
4.6315365547063845,177.34709812956666,172.30344057532184,157.5340489282207,145.8333886831904,179.37784872461717,176.9058705504809,deadlift,deadlift_1700001.jpg
2.9785341243443617,177.0149556945463,171.82553619316312,156.85013987130023,148.4301398545354,179.4366024743432,177.89174069384603,deadlift,deadlift_1700011.jpg
2.799369690729166,177.39309478001974,172.34685900885856,160.92540084330153,152.51801284370055,177.62336341576778,178.5559327017771,deadlift,deadlift_1700021.jpg
1.1384549653611988,176.70745068786584,174.87357211216948,166.5026047745298,165.01349562501832,179.85492291398882,178.2051857894655,deadlift,deadlift_1700031.jpg
0.026928145678535912,178.9579777214267,179.72895002643386,169.2646753399234,173.4267926416048,179.81221204473044,178.24433395842865,deadlift,deadlift_1700041.jpg
0.812176221799589,177.53679378415268,177.84510805438103,173.84767013080383,175.09011234241845,179.8244866297355,179.69080547891102,deadlift,deadlift_1700051.jpg
0.40207426021782133,178.06731129171905,178.01651363195953,173.4162332783119,175.99439519919912,179.61098503921312,179.7325996075554,deadlift,deadlift_1700061.jpg
0.2898313463518788,178.0720209970868,178.1075725503619,173.77987194884605,176.0819650589827,179.81504584489437,179.69239198689183,deadlift,deadlift_1700071.jpg
0.27376081149326165,178.67116470662512,178.7933306921527,173.56077339592113,175.5885013908317,179.76703151307717,179.76250089262874,deadlift,deadlift_1700081.jpg
0.5005629599032112,177.89599362324154,179.30102637140308,174.43192705971512,175.0339369856446,179.82816485599852,179.80355773322748,deadlift,deadlift_1700091.jpg
0.052285663455402885,178.87677701680346,178.91988959569335,173.23218472235533,175.4561405695522,179.8372880496076,179.60864889433122,deadlift,deadlift_1700101.jpg
0.1932098554738704,178.54416001039328,178.57009995974073,170.70117441317788,172.8324235329478,179.6661160843394,178.70085309368196,deadlift,deadlift_1700111.jpg
0.9859507037190431,176.36007797756994,174.8042400138882,167.43234425299445,166.7953665675717,179.67371083154873,179.0066399338389,deadlift,deadlift_1700121.jpg
0.10146982061153116,174.28859075539654,173.44533022809406,156.03657773978526,158.55318098076103,179.25106403553843,177.60888335561017,deadlift,deadlift_1700131.jpg
3.6195234876924234,173.58774797791727,167.1048403944375,152.90586472894037,145.1213374636441,178.35881798849059,178.91709637515098,deadlift,deadlift_1700141.jpg
12.140405188095269,103.39744770906049,115.73146990718016,81.986459802204,117.00318899880206,174.13662757783985,174.57345306812067,deadlift,deadlift_1800001.jpg
12.483101747508561,95.85894941537111,132.4933097034175,75.83733787094353,130.65118226492865,173.69860301945957,177.61122292503848,deadlift,deadlift_1800011.jpg
11.191408709301541,100.99622945189189,127.2047202944654,80.46005591851863,123.81647078390228,174.4774419092946,175.82044176681404,deadlift,deadlift_1800021.jpg
9.226908648804311,98.53674669202661,126.79021956007011,80.96034323567852,122.90592168703303,175.76991390435688,176.35465297058832,deadlift,deadlift_1800031.jpg
9.218345085990114,104.12781624265384,127.58875707784547,86.0480694277228,124.16941135794555,175.28836639427996,176.8015981579129,deadlift,deadlift_1800041.jpg
9.746543352646482,114.16170341434238,136.31254410087195,95.22264570417612,133.56629890668768,176.77803848583648,178.10922986055246,deadlift,deadlift_1800051.jpg
8.621904911376653,118.99375861701624,145.0377071432528,103.46072806380502,142.3484409990114,177.21985750914445,178.01482526316087,deadlift,deadlift_1800061.jpg
8.348586448551464,141.73046835364488,159.17190507378476,124.7979796494872,155.94252819150077,174.5683488233571,178.75162419651022,deadlift,deadlift_1800071.jpg
5.91436868005753,157.57278382003392,168.58981734496157,139.68429074596733,162.25353153917595,177.41572241509462,179.49923263898796,deadlift,deadlift_1800081.jpg
0.6515791880175167,174.6716340736012,177.02206194296002,158.7696414939161,161.08021949766146,174.2131917529269,175.56378246427684,deadlift,deadlift_1800091.jpg
9.566407712701542,102.47719929857178,128.48285865846188,84.79695662617883,125.84072222576962,176.61221383398407,176.31820567955324,deadlift,deadlift_1900001.jpg
9.652341016477914,110.73657715095675,138.15299852396433,92.5052359052359,135.689035908177,176.58343942971143,176.7537982407084,deadlift,deadlift_1900011.jpg
7.969483193689765,125.02625515445246,150.48806061447388,110.44517620148461,146.79504637712566,177.00949748154594,177.45138186847896,deadlift,deadlift_1900021.jpg
8.416027391503327,151.1729243151786,163.24586527072336,130.7778781319768,160.04528479298511,173.06458163871977,179.6443750873142,deadlift,deadlift_1900031.jpg
3.286478232443951,167.77233346538168,174.80008612376224,150.36721417442024,163.42446059947864,176.3485689425602,178.20025026538832,deadlift,deadlift_1900041.jpg
2.34990294574507,178.81123358213185,175.2198676580575,167.27369186750946,162.60824559546464,175.57482209688663,176.4996090797749,deadlift,deadlift_1900051.jpg
15.136084236078363,156.50829368992788,156.0113164482721,173.6719072425513,132.6072729473162,176.9304385909453,178.95679924026706,deadlift,deadlift_2000001.jpg
2.1052345729753346,166.5680912504873,166.9671135109622,145.0819998760201,151.61859793485468,175.37498843879172,178.45874108225982,deadlift,deadlift_200001.jpg
14.025029833740371,169.39513581746888,158.53932915345575,172.66599540099415,136.28085473768652,176.36900132938695,179.85714790956197,deadlift,deadlift_2000011.jpg
12.806194262525457,175.50310063750152,174.21567207504637,175.2748121152303,152.3315920933653,175.41322530950305,178.61210406110655,deadlift,deadlift_2000021.jpg
4.137256456423965,177.10567976604617,179.1264414351351,179.28592885998333,168.88558049151308,178.88072747531618,178.09623683487413,deadlift,deadlift_2000031.jpg
2.4367798221000045,179.85954874207894,176.58234689960557,170.99335066045623,178.59543221654923,176.46543450104997,178.75478637291334,deadlift,deadlift_2000041.jpg
2.7937778509997204,166.50802419253733,166.54579382655743,143.47066244831626,151.03903946050178,175.1847023958438,178.00288720329561,deadlift,deadlift_200011.jpg
0.0794872745535519,167.581551959646,169.58676590197885,152.43521106852612,154.4337476835379,175.95686155635244,176.5546100823777,deadlift,deadlift_200021.jpg
0.17115273858915744,173.2245624962779,171.92946444662613,164.35602899517684,164.3674000251702,176.13739973477433,176.43890100042648,deadlift,deadlift_200031.jpg
0.37142146106442353,178.66809332899027,177.43260905165687,173.01180944614535,169.71993545428455,178.8588483710149,177.8238405919144,deadlift,deadlift_200041.jpg
0.1583843385562498,176.89529252782611,177.34970605226383,175.3273104699404,173.52129199025583,177.7038103508817,179.78011424207415,deadlift,deadlift_200051.jpg
0.06016366341656558,176.30117577196773,176.89266382395107,175.27953116574125,173.84860908973403,178.70347449339926,179.79265850881086,deadlift,deadlift_200061.jpg
0.01347343186056225,176.73182152108353,177.58046678177942,175.32143796852193,173.39226432780524,179.07290509424624,179.59237712530506,deadlift,deadlift_200071.jpg
0.19793291840089688,176.21439931524776,179.2350281359383,175.8019588864314,171.9004278810811,178.50635641960324,179.25809000086713,deadlift,deadlift_200081.jpg
0.10470060101913865,179.73614732977825,177.12494029893858,172.83824418042968,169.23168187746725,179.5789427472607,179.36654276331092,deadlift,deadlift_200091.jpg
0.022400260343870805,177.02938643350393,175.7339030329654,169.43183804905078,167.2773054738999,177.7193770137919,179.23797184570574,deadlift,deadlift_200101.jpg
0.8244541353701814,169.3498057907089,170.26838254494768,156.4709287564756,158.44296761342397,173.7620068172447,179.31505794770723,deadlift,deadlift_200111.jpg
2.437296824695494,169.5070630424023,168.20720292598548,150.52932813430678,155.14018946036373,175.8254932760593,178.20758129544774,deadlift,deadlift_200121.jpg
2.4265826002459527,168.18799797467418,167.7556944784845,147.59092699946015,152.64882404322114,176.19596857128087,177.35864161741176,deadlift,deadlift_200131.jpg
14.187475791338539,164.20482736602798,154.78064867303152,175.72010552254355,131.5637015991557,175.41588752612313,179.38762466619053,deadlift,deadlift_2100001.jpg
15.671723722194393,177.60824157650686,163.7837626969648,170.71014611220093,140.76545430666948,176.9976101125885,178.87230388486054,deadlift,deadlift_2100011.jpg
8.359170005846938,178.6682491808779,179.43824521373273,179.36965834878777,161.43026454057812,176.036734143418,179.77256219572433,deadlift,deadlift_2100021.jpg
0.2986130425779873,179.29155402632423,176.07270121423682,179.38232587434507,178.25298985000182,160.97436913476633,162.31014813820286,deadlift,deadlift_2100031.jpg
2.4495986353538304,176.46579348072817,177.1611226327726,176.87062458882508,171.94787568218422,175.58031177992652,176.275023890328,deadlift,deadlift_2100041.jpg
4.883335358001987,173.51030268282983,171.99078313172825,165.51871411503797,172.88981265085906,178.05770520559747,178.26167120147977,deadlift,deadlift_2100051.jpg
4.68687488064432,175.05522641735976,175.9789785934542,172.81257262590825,169.29641369828875,174.16065366284727,179.16817265123998,deadlift,deadlift_2100061.jpg
3.8627228640127247,178.5982511531472,179.69259319554263,171.47303438478215,179.29272879881864,175.2481305490147,177.59094631535262,deadlift,deadlift_2100071.jpg
1.5080878592079368,178.71072389729792,177.12200750390753,177.01840151072105,171.36905773247295,177.74494740506117,177.8344250256214,deadlift,deadlift_2100081.jpg
13.828446700687842,172.31839890074733,170.82649761605967,162.95017551625585,152.6182032536713,172.03020830671187,179.15336184069739,deadlift,deadlift_2100091.jpg
26.72902306674725,173.79408737611635,157.77844941599108,151.51512408755872,127.07154468592621,176.01030217955102,176.88078568449797,deadlift,deadlift_2100101.jpg
33.201840286415674,163.88131214372063,151.13328754077295,141.35223850104293,113.824992118264,173.14095705496533,174.41721358279335,deadlift,deadlift_2100111.jpg
35.222125463289785,156.4175073217197,142.87925464779315,132.4509647181396,106.5482814249064,172.43859193236383,175.94545393236015,deadlift,deadlift_2100121.jpg
31.95538809617789,154.92662446609657,136.430511432794,136.60977880770687,103.42015163540988,177.44919270201166,177.7100173634356,deadlift,deadlift_2100131.jpg
29.07055871802138,162.44677015103298,154.87513183504967,143.27622876680158,122.23706431760269,175.81737494969073,174.62296360098122,deadlift,deadlift_2100141.jpg
23.17954744827993,169.18914067530744,167.15713472889885,151.56411446077178,136.52147469445333,175.79382995518142,179.09313225121275,deadlift,deadlift_2100151.jpg
4.481554004198908,177.93961808347424,179.24750458618936,177.5327027395737,172.0172372541436,173.39026405546096,179.84355855466677,deadlift,deadlift_2100171.jpg
0.9740887351324028,176.22066229495957,175.35391645586466,179.84687911189005,178.46952013297127,172.5677736937967,177.83261075079764,deadlift,deadlift_2100181.jpg
48.205809699733926,98.02601304241028,112.24676701124946,82.41722702306375,83.11254475477779,172.1078855839966,176.19766619449425,deadlift,deadlift_2200001.jpg
41.47324817907428,99.8858250655615,131.26806730964472,94.07323020748012,92.2183255413533,176.76713146422858,174.49241625953368,deadlift,deadlift_2200011.jpg
30.15559685690048,134.25923073811478,134.42517220015986,115.15634581661129,113.49667988048046,179.60959357748757,178.26708626164483,deadlift,deadlift_2200021.jpg
18.631368720502138,170.95448587222677,132.65764732639923,148.80795276013848,113.92852391543002,175.1343160629825,172.1298517822183,deadlift,deadlift_2200031.jpg
4.351890475392149,143.65508798076405,169.7359265129256,150.11599671679966,169.72081483859898,174.45241335025426,172.2981908947784,deadlift,deadlift_2200041.jpg
5.297990740692615,176.0712709628603,172.7066345147328,177.53131822515923,178.37681401722796,175.04726940905053,159.1461362884804,deadlift,deadlift_2200051.jpg
7.129861613568894,171.2971510677878,173.96774288639403,173.09255190977325,176.30385491085872,172.34917090454368,168.04173872982238,deadlift,deadlift_2200061.jpg
4.253921580766419,177.20769431400072,178.34381286150952,167.0608449291413,178.92723027021304,175.08547788256558,178.09342510130412,deadlift,deadlift_2300011.jpg
3.8992921908308844,179.4631842226918,176.50711433379107,179.45799800221414,173.25398335693245,177.41253606302615,178.5302198796018,deadlift,deadlift_2300021.jpg
2.310132902461438,178.64330771238028,174.04558537070326,176.8480268708917,175.33299794946274,176.00492483644868,178.14749657257423,deadlift,deadlift_2300031.jpg
